 0.435700015 -0.000052319 0.240161591
 -0.152729031 0.000248070 -0.725573747
 -0.008184547 0.000013092 -0.011920075
 -0.100877895 -0.169134545 0.244428451
 -0.072809780 -0.000093998 0.008347732
 -0.101098762 0.169019699 0.244556048
