 4.63980947074338E-01    7.87806084379286E-05   -9.41509670859752E-02
-2.73948877556673E-01    4.92511025216380E-05   -3.04277276492533E-01
-1.24943531747836E-01   -5.98397200548565E-05   -3.02309145041422E-02
-3.51656059526642E-02   -8.11116677194201E-02    1.65498706543871E-01
 5.29898615295998E-03   -2.44400936203456E-05    9.77171787555298E-02
-3.52219179701010E-02    8.10679158220866E-02    1.65443272783212E-01
