 5.86859418214124E-05    2.86989579011643E-01   -1.45911658572206E-04
-1.73481514560150E-04   -1.30515667066009E-01    2.93430588812371E-04
 6.10249847754571E-07   -5.64495132891906E-02    1.04168860197528E-06
 2.33612168067579E-02   -5.41316348154771E-02    1.49562631232913E-02
-1.29970625147100E-05   -4.42763035298768E-03    9.54188883848110E-06
-2.32879830906337E-02   -5.42131248628346E-02   -1.50268377839806E-02
