-6.64517221198638E-03    9.16285361009254E-03   -3.63918980878070E-03
 2.34262388651427E-03    4.96508363823062E-04    1.10566384814730E-02
 1.25717368986001E-04   -2.16922470730869E-02    1.81241879752822E-04
-2.30982571370089E-02   -7.05861691218238E-03    2.08215462197814E-02
 1.09991127221481E-03    3.13317427502107E-02   -1.26950956521429E-04
 2.61751768212796E-02   -1.22402407388574E-02   -2.82932858157049E-02
